price	isNew	rooms	floor	location	sqrMeters
429699.0	False	3	15	Grunwald	62
319875.0	False	2	9	Grunwald	18
341703.96	False	3	8	Grunwald	21
336969.98	False	2	10	Grunwald	58
413044.0	False	3	12	Grunwald	62
405104.0	False	3	1	Grunwald	34
341703.96	False	3	9	Grunwald	21
424977.14	False	4	5	Grunwald	20
327787.0	False	2	11	Grunwald	62
353378.74	False	3	12	Grunwald	20
332949.0	False	2	13	Grunwald	62
383760.0	False	3	6	Grunwald	60
335530.0	False	2	14	Grunwald	62
387040.0	False	3	5	Grunwald	60
302985.6	False	2	4	Grunwald	18
410780.0	False	3	3	Grunwald	44
417773.83	False	4	3	Grunwald	20
303286.5	False	2	3	Grunwald	13
364080.0	False	3	1	Grunwald	60
319055.27	False	3	3	Grunwald	21
292100.0	False	2	1	Grunwald	80
245830.0	False	2	2	Grunwald	67
352390.0	False	2	12	Grunwald	80
377200.0	False	3	3	Grunwald	60
313080.0	False	3	5	Winogrady	18
314089.0	False	2	5	Grunwald	49
308237.0	False	2	1	Nowe	85
339072.0	False	2	9	Grunwald	98
321812.5	False	2	8	Grunwald	49
322643.5	False	2	10	Grunwald	81
500203.02	False	4	10	Grunwald	73
343978.41	False	3	9	Grunwald	14
325184.0	False	2	11	Grunwald	81
351130.0	False	3	10	Grunwald	85
297420.8	False	2	3	Grunwald	24
267702.4	False	2	2	Grunwald	22
506566.5	False	4	11	Grunwald	73
297420.8	False	2	2	Grunwald	24
495722.51	False	4	9	Grunwald	99
426416.8	False	4	6	Grunwald	20
327081.85	False	2	8	Grunwald	94
307080.0	False	2	5	Grunwald	18
305793.0	False	2	4	Grunwald	13
312198.0	False	2	6	Grunwald	18
333231.99	False	3	7	Grunwald	21
514939.5	False	4	13	Grunwald	73
317880.0	False	2	2	Grunwald	98
267702.4	False	2	3	Grunwald	22
519126.0	False	4	14	Grunwald	73
510753.0	False	4	12	Grunwald	73
347010.0	False	2	10	Grunwald	80
324387.0	False	2	9	Grunwald	49
311514.5	False	2	4	Grunwald	49
298249.6	False	2	6	Grunwald	38
333774.0	False	2	6	Grunwald	98
495722.51	False	4	8	Grunwald	99
331125.0	False	2	5	Grunwald	98
336423.0	False	2	8	Grunwald	98
325312.98	False	3	3	Grunwald	14
298249.6	False	2	5	Grunwald	38
495782.26	False	4	7	Grunwald	99
341311.84	False	3	8	Grunwald	14
328476.0	False	2	4	Grunwald	98
316848.0	False	2	6	Grunwald	52
328241.0	False	3	2	Winogrady	81
332145.0	False	3	2	Winogrady	45
348750.0	True	2	4	Centrum	50
297600.0	True	2	3	Winogrady	50
300160.0	True	2	3	Winogrady	90
293760.0	True	2	3	Winogrady	90
315819.0	False	2	5	Grunwald	13
435784.0	False	3	5	Grunwald	44
407208.0	False	3	2	Grunwald	44
370640.0	False	3	2	Grunwald	60
329422.5	False	3	4	Winogrady	45
329422.5	False	3	7	Winogrady	45
328241.0	False	3	4	Winogrady	81
323340.0	False	3	1	Winogrady	89
329422.5	False	3	5	Winogrady	45
335000.0	True	3	1	Piątkowo	63
391728.59	True	3	2	Winogrady	21
285678.0	True	2	2	Winogrady	42
287566.0	True	2	1	Winogrady	74
421049.88	True	4	1	Grunwald	42
332388.13	True	2	4	Grunwald	96
330359.78	True	2	14	Grunwald	56
301206.53	True	2	7	Grunwald	81
307490.0	True	2	14	Grunwald	94
307880.88	True	3	3	Grunwald	16
319047.97	True	3	3	Grunwald	21
495782.25	True	4	7	Grunwald	99
413044.03	True	3	12	Grunwald	62
380480.0	True	3	4	Grunwald	60
426416.78	True	4	6	Grunwald	20
324387.0	True	2	9	Grunwald	49
333212.88	True	2	7	Grunwald	21
579000.0	True	4	3	Naramowice	97
215000.0	True	2	2	Grunwald	44
267702.41	True	2	3	Grunwald	22
245830.0	True	2	2	Grunwald	67
410000.0	True	2	5	Rataje	53
365000.0	True	4	2	Łazarz	62
257000.0	True	2	12	Winogrady	47
240000.0	True	2	16	Rataje	36
319055.0	True	3	3	Grunwald	56
267702.0	True	2	2	Grunwald	45
245830.0	True	2	2	Grunwald	40
253193.0	True	2	6	Jeżyce	38
318384.0	True	3	6	Jeżyce	48
245875.0	True	2	1	Jeżyce	38
347090.0	True	3	1	Winogrady	57
238948.0	True	2	4	Stare	39
355000.0	True	3	3	Łazarz	62
330255.0	False	2	1	Stare	14
442080.0	False	3	1	Starołęka	68
277823.0	False	2	2	Podolany	70
308039.0	False	2	0	Naramowice	71
321656.0	False	2	1	Naramowice	50
304140.0	False	3	5	Winogrady	18
771672.0	False	4	4	Górczyn	66
322497.0	False	2	6	Naramowice	60
333024.0	False	2	1	Stare	51
290000.0	True	3	14	Nowe	20
515000.0	True	3	0	Rataje	71
372000.0	True	4	1	Nadolnik	125
410000.0	True	2	5	Rataje	53
259000.0	True	2	0	Grunwald	52
298950.0	True	2	0	Piątkowo	70
495000.0	True	4	3	Naramowice	104
245000.0	True	2	7	Jeżyce	53
319000.0	True	2	1	Centrum	52
420000.0	True	2	1	Naramowice	50
420000.0	True	2	3	Naramowice	50
300000.0	True	3	2	Grunwald	49
300000.0	True	3	2	Winogrady	48
339000.0	True	2	2	Stare	53
298000.0	True	3	1	Nowe	30
250000.0	True	3	0	Stare	45
475000.0	True	4	4	Naramowice	50
329000.0	True	3	1	Jeżyce	112
299000.0	True	2	0	Piątkowo	20
259000.0	True	3	1	Grunwald	48
370000.0	True	4	4	Piątkowo	60
249641.0	False	2	0	Ogrody	54
375000.0	True	3	1	Nowe	63
390000.0	True	4	4	Piątkowo	74
288000.0	True	3	4	Stare	30
468000.0	True	2	3	Grunwald	60
279000.0	True	3	1	Wilda	68
250000.0	True	2	6	Winogrady	42
350000.0	True	2	2	Jeżyce	46
310000.0	True	2	1	Nowe	40
289000.0	True	3	4	Winogrady	47
405900.0	True	3	2	Stare	82
359000.0	True	3	1	Wilda	20
326000.0	True	2	1	Sołacz	39
350000.0	True	2	2	Jeżyce	47
239000.0	True	2	4	Grunwald	50
224343.0	False	2	4	Starołęka	35
362220.0	False	3	3	Starołęka	60
287394.0	False	2	2	Starołęka	50
320739.0	False	3	1	Starołęka	56
460499.0	False	3	1	Stare	51
242731.0	False	2	0	Podolany	74
156085.0	False	2	4	Nowe	54
285200.0	False	2	1	Winogrady	46
211190.0	False	2	0	Podolany	78
309000.0	True	3	3	Wilda	80
313000.0	True	2	1	Górczyn	48
313000.0	True	2	1	Dębiec	48
643720.0	True	4	0	Stare	60
415000.0	True	2	5	Nowe	53
325000.0	True	2	3	Stare	60
599000.0	True	4	3	Stare	97
319000.0	True	2	0	Grunwald	20
299000.0	True	3	6	Stare	63
299000.0	True	2	0	Grunwald	51
339000.0	True	2	2	Centrum	53
320000.0	True	3	4	Stare	65
364000.0	True	3	1	Nowe	67
209000.0	True	3	3	Grunwald	50
